"Guid","CurrencyIsoCode","Name","SBQQ__DiscountAmount__c","SBQQ__DiscountPercentage__c","SBQQ__LowerBound__c","SBQQ__Number__c","SBQQ__OriginalBlockPrice__c","SBQQ__OriginalDiscountTier__c","SBQQ__PriceModel__c","SBQQ__PriceSchedule__c","SBQQ__Price__c","SBQQ__TermDiscount__c","SBQQ__UpperBound__c","SBQQ__VolumnDiscount__c"
76e85dc8-12ff-4b5a-8a4d-b276a4476a7c,USD,Tier 3,"#N/A",20.0,5000.0,3.0,"#N/A",fbae8164-f76f-4a95-9d4e-b869be509353,Per Unit,23e78463-8d41-416a-942d-d4a77a63b031,0.8,"#N/A",10000.0,0.2
76e9561a-d372-471c-b53d-522c5d614d43,USD,Tier 2,"#N/A",10.0,2000.0,2.0,"#N/A",41d144ff-8887-4fc1-b2c2-cda7790ed43b,Per Unit,6439fe83-aef8-466e-a7e8-5d2cc92e65dc,0.75,"#N/A",5000.0,0.25
76ea4b66-ce3e-4270-b9df-437b7654d986,USD,Tier 2,"#N/A",10.0,2000.0,2.0,"#N/A",41d144ff-8887-4fc1-b2c2-cda7790ed43b,Per Unit,b9d182f6-4190-4c1d-aff3-46cd6d7afe6d,0.9,"#N/A",5000.0,0.1
76ec7864-e6ba-4d3b-b909-5c5cbaa97b83,USD,"Tier [1,  )","#N/A","#N/A",1.0,0.0,"#N/A","#N/A",Per Unit,5dfc44b3-bb15-411e-b99f-95e46eba777a,5000.0,"#N/A","#N/A","#N/A"
76ecd6fe-8c3d-4929-931f-9a9797fe37cc,USD,Tier 1,0.0,0.0,1000.0,1.0,"#N/A",4f97975f-71bc-42fd-9e64-f7fa4cb4df4e,Per Unit,71e738ad-791a-4e87-a905-79c741403ce2,1.0,"#N/A",2000.0,0.0
76f07733-dfa6-4811-b841-107c98f3e938,USD,"Tier [1,  )","#N/A","#N/A",1.0,0.0,"#N/A","#N/A",Per Unit,2cf2aecc-1338-414a-82fe-4dc2e5401ac3,495.08,"#N/A","#N/A","#N/A"
76f096df-595a-467c-a846-b03fcb1e024f,USD,"Tier [1,  )","#N/A","#N/A",1.0,0.0,"#N/A","#N/A",Per Unit,1f990d04-435a-449d-ac87-72b4c75eb21a,3000.0,"#N/A","#N/A","#N/A"
76f0b281-df64-441b-8a35-76cf792f6e61,USD,"Tier [1,  )","#N/A","#N/A",1.0,0.0,"#N/A","#N/A",Per Unit,5f8799f6-6a9d-44c3-90d6-ba63de8c1612,10000.0,"#N/A","#N/A","#N/A"
76f1618f-7642-48e4-a30a-6bd908d23763,USD,Tier 2,"#N/A",10.0,2000.0,2.0,"#N/A",41d144ff-8887-4fc1-b2c2-cda7790ed43b,Per Unit,ef7ec196-74fa-4a4a-975e-13c8a7d0b3dd,0.9,"#N/A",5000.0,0.1
76f40f20-0560-4e52-99c0-988760c341eb,USD,Tier 1,0.0,0.0,1000.0,1.0,"#N/A",4f97975f-71bc-42fd-9e64-f7fa4cb4df4e,Per Unit,fd1677df-f89e-4f6e-9ab0-c519e051e55b,1.0,"#N/A",2000.0,0.0
76f6fb58-e30e-47f6-8e42-5352d9aeb9c5,USD,"Tier [1,  )","#N/A","#N/A",1.0,0.0,"#N/A","#N/A",Per Unit,8bd1a0b4-dec6-4367-9936-c26ef67bc7c8,10000.0,"#N/A","#N/A","#N/A"
76f97205-7a02-4b1b-869d-cedf0168d2c9,USD,Tier 4,"#N/A",25.0,10000.0,4.0,"#N/A",720129b0-7001-4606-b1d7-75f8a93b105e,Per Unit,de1898e3-e81a-49d6-9771-e70b3d6d8908,0.75,"#N/A","#N/A",0.25
76f98c5e-726a-4eb6-843b-62c60a0a5fca,USD,Tier 2,"#N/A",10.0,2000.0,2.0,"#N/A",41d144ff-8887-4fc1-b2c2-cda7790ed43b,Per Unit,0e27a903-47fd-4ac6-bf7e-52adc78b3fa6,0.9,"#N/A",5000.0,0.1
76fde57b-8924-4775-942b-d3a9fcf1384b,USD,"Tier [1,  )","#N/A","#N/A",1.0,0.0,"#N/A","#N/A",Per Unit,2a3a9965-4bbb-4b52-9277-c4eabdd3d930,5000.0,"#N/A","#N/A","#N/A"
76feba22-765d-4239-8188-684320717b0a,USD,"Tier [9,999,999,  )","#N/A","#N/A",9999999.0,2.0,"#N/A","#N/A",Per Unit,1bfbae05-bc0d-4ee3-b92f-636320fd6387,0.15,"#N/A","#N/A","#N/A"
76ffe0a1-746e-4ba2-9669-1cde8cdf8fd2,USD,Tier 3,"#N/A",20.0,5000.0,3.0,"#N/A",fbae8164-f76f-4a95-9d4e-b869be509353,Per Unit,3dea7ab6-5ad8-4bca-b392-9a64f32a0190,0.8,"#N/A",10000.0,0.2
770251dd-fc58-493c-af31-8917261c41ee,USD,250 to 500,"#N/A",10.0,250.0,1.0,"#N/A",acf3a7dc-f43d-44df-97d9-1fe8bdda9bf5,Per Unit,67f6f268-b36d-402f-a42f-1850349759d4,217.44,"#N/A",501.0,9.9
770388f6-6e06-45a5-9c7a-18ff5b56fd8d,USD,Tier 3,"#N/A",20.0,5000.0,3.0,"#N/A",fbae8164-f76f-4a95-9d4e-b869be509353,Per Unit,ae7a066c-5b96-40bf-b073-e36b7daa8e7b,0.8,"#N/A",10000.0,0.2
7707585a-2f4d-488a-ae84-30ad4b585ba1,USD,Included,0.0,100.0,0.0,0.0,"#N/A",d8630718-9283-448c-948f-65538a7deaa1,Per Unit,21d24e45-13e5-4b23-b252-a6b92902d22c,0.0,"#N/A",1000.0,1.0
7709b321-1117-4c61-890c-3f1ff36744c7,USD,Tier 1,0.0,0.0,1000.0,1.0,"#N/A",4f97975f-71bc-42fd-9e64-f7fa4cb4df4e,Per Unit,f3a95ee4-14af-4c09-9c39-1dd6751218d9,1.0,"#N/A",2000.0,0.0
770ad746-7487-4117-9de8-02915673b3c4,USD,"Tier [1,  )","#N/A","#N/A",1.0,0.0,"#N/A","#N/A",Per Unit,3a374a64-0f8b-4095-b69e-572ede476960,3000.0,"#N/A","#N/A","#N/A"
770c3335-bf63-4760-bf8d-60c68fbc94d2,USD,"Tier [1,  )","#N/A","#N/A",1.0,0.0,"#N/A","#N/A",Per Unit,db1fd79c-fd0b-4a6c-b388-5646cee77e68,5000.0,"#N/A","#N/A","#N/A"
77116def-a6cc-456d-b72f-eff65899e480,USD,"Tier [1,  )","#N/A","#N/A",1.0,0.0,"#N/A","#N/A",Per Unit,8d606ce0-4659-4e81-a7c2-2d1a6c74b09c,2000.0,"#N/A","#N/A","#N/A"
77167f66-30f1-4255-bf18-9199a3d64a22,USD,250 to 500,"#N/A",10.0,250.0,1.0,"#N/A",acf3a7dc-f43d-44df-97d9-1fe8bdda9bf5,Per Unit,54cdc48e-d9f1-4a08-9d67-a8e350adbd8c,89.1,"#N/A",501.0,9.9
7716ed5c-5b73-4942-bb6c-dc52a36bd9e2,USD,Tier 3,"#N/A",20.0,5000.0,3.0,"#N/A",fbae8164-f76f-4a95-9d4e-b869be509353,Per Unit,33b2f38c-ebd4-418f-bc56-fd917a8ea1dd,0.8,"#N/A",10000.0,0.2
771a88b4-5bff-4317-a40f-9fbeefe5b6d8,USD,Tier 4,"#N/A",25.0,10000.0,4.0,"#N/A",720129b0-7001-4606-b1d7-75f8a93b105e,Per Unit,48b623e3-bf1a-46c5-8247-e9e0cebcea52,0.75,"#N/A","#N/A",0.25
771d581a-ac1c-4c08-b06d-b68029cfbe3d,USD,Tier 1,0.0,0.0,1000.0,1.0,"#N/A",4f97975f-71bc-42fd-9e64-f7fa4cb4df4e,Per Unit,4978c3c2-4839-45f2-91db-014a654d8a0e,1.0,"#N/A",2000.0,0.0
771fb92b-4c8b-472f-8cb8-9a7c6c23f853,USD,Tier 3,"#N/A",20.0,5000.0,3.0,"#N/A",fbae8164-f76f-4a95-9d4e-b869be509353,Per Unit,078c95ce-2c10-4a15-9c68-85ce27b409b9,0.8,"#N/A",10000.0,0.2
7721fd7c-4832-4343-8d3f-beac6d7cdfd7,USD,Tier 2,"#N/A",10.0,2000.0,2.0,"#N/A",41d144ff-8887-4fc1-b2c2-cda7790ed43b,Per Unit,dc9f8e53-ea42-44f5-8084-2ec9e36ec6a2,0.9,"#N/A",5000.0,0.1
7726df5f-cdda-4107-a5bd-d32961fac68d,USD,"Tier [1,  )","#N/A","#N/A",1.0,0.0,"#N/A","#N/A",Per Unit,39d14a03-2f82-4a22-88c6-866a62560255,300.0,"#N/A","#N/A","#N/A"
77291ef9-fd24-48c6-924a-bc52b53babc1,USD,Tier 3,"#N/A",20.0,5000.0,3.0,"#N/A",fbae8164-f76f-4a95-9d4e-b869be509353,Per Unit,f0ab22ea-4a26-47a3-9d75-2d5552caa82d,0.8,"#N/A",10000.0,0.2
772988d7-3285-44ba-960e-bd60aa69d3b3,USD,Up to 250,"#N/A",0.0,0.0,0.0,"#N/A",c319bef0-27e3-4251-9c3d-38e6e757f07b,Per Unit,28542f1a-7944-4751-b017-9ddf3b3066a8,99.0,"#N/A",250.0,0.0
772bcb78-d3c5-4b50-874c-ac83d70fc53d,USD,"Tier [1,  )","#N/A","#N/A",1.0,0.0,"#N/A","#N/A",Per Unit,6f7ea3ce-4650-4ea1-b2f0-9412fb36a2bd,5500.0,"#N/A","#N/A","#N/A"
772c22db-a6a5-4e1c-98c7-06ce1edc2125,USD,Tier 1,0.0,0.0,1000.0,1.0,"#N/A",4f97975f-71bc-42fd-9e64-f7fa4cb4df4e,Per Unit,676c80de-6ae7-40aa-bc58-ad983fa69aeb,1.0,"#N/A",2000.0,0.0
772f71e6-0aef-4694-a7ff-9beb92cb6785,USD,Tier 4,"#N/A",25.0,10000.0,4.0,"#N/A",720129b0-7001-4606-b1d7-75f8a93b105e,Per Unit,c114ff18-43de-45aa-ba5e-206780f32c5f,0.75,"#N/A","#N/A",0.25
7735b406-fb23-4f1a-941d-8d177764789d,USD,"Tier [1,  )","#N/A","#N/A",1.0,0.0,"#N/A","#N/A",Per Unit,691889a7-a0aa-40c0-a65e-3ceeef741e0a,12000.0,0.0,"#N/A","#N/A"
77370356-93d9-4995-9dd5-e1a5459772b0,USD,"Tier [1,  )","#N/A","#N/A",1.0,0.0,"#N/A","#N/A",Per Unit,2cc5ad9d-7c73-471c-baa8-af7fcba7bb04,15000.0,"#N/A","#N/A","#N/A"
77375522-eaf3-4587-a131-aa566d612b43,USD,"Tier [1,  )","#N/A","#N/A",1.0,0.0,"#N/A","#N/A",Per Unit,a31632af-47f8-4380-ab5a-abe3417bbe28,8000.0,"#N/A","#N/A","#N/A"
77392ad4-54ce-4de1-88e3-a8d4fd9cbe57,USD,Tier 4,"#N/A",25.0,10000.0,4.0,"#N/A",720129b0-7001-4606-b1d7-75f8a93b105e,Per Unit,567a0738-5bc1-4337-bbce-0c7db180651c,0.75,"#N/A","#N/A",0.25
773a91f4-112e-40a3-ae46-d920f4e344ab,USD,1001 to 2000,"#N/A",66.0,1001.0,3.0,"#N/A",ebaba46a-c3d2-46d2-ab85-cbabe2f432eb,Per Unit,9f5b0f7c-69e1-49ac-a0d9-cc366970120c,33.66,"#N/A",2001.0,65.34
773c6641-3124-4250-a926-b440e1637f1a,USD,Tier 2,"#N/A",10.0,2000.0,2.0,"#N/A",41d144ff-8887-4fc1-b2c2-cda7790ed43b,Per Unit,bb0ada90-3e80-4770-8802-61acfeada829,9.44,"#N/A",5000.0,0.1
773e807b-f900-46d7-a17b-f9333115cc43,USD,Tier 1,0.0,0.0,1000.0,1.0,"#N/A",4f97975f-71bc-42fd-9e64-f7fa4cb4df4e,Per Unit,5a22e692-ab60-488e-9525-f7e3315aedb8,1.0,"#N/A",2000.0,0.0
77432e01-2900-4896-bfdb-440e5c607762,USD,Included,0.0,100.0,0.0,0.0,"#N/A",d8630718-9283-448c-948f-65538a7deaa1,Per Unit,04029a6c-e574-4607-913b-6e82f70ab03e,0.0,"#N/A",1000.0,1.0
77444e4d-6f23-45ba-9d8b-f0222fa0a34c,USD,"Tier [1,  )","#N/A","#N/A",1.0,0.0,"#N/A","#N/A",Per Unit,c32f038e-dadb-4d11-95d3-2b5897d855e1,0.0,"#N/A","#N/A","#N/A"
77476c45-2c3c-49de-ae22-425cb6c57a08,USD,Tier 2,"#N/A",10.0,2000.0,2.0,"#N/A",41d144ff-8887-4fc1-b2c2-cda7790ed43b,Per Unit,ab938656-4138-452f-b6e2-5e3df6982726,0.9,"#N/A",5000.0,0.1
77488cfe-456a-48c6-8723-976089844aca,USD,2001+,44.0,70.0,2001.0,4.0,"#N/A","#N/A",Per Unit,3df26d43-b771-4143-ab7d-6359842e13c2,55.0,"#N/A","#N/A",44.0
7749ab1b-837d-4389-b023-c15a32018d13,USD,"Tier [1,  )","#N/A","#N/A",1.0,0.0,"#N/A","#N/A",Per Unit,7c83b85a-707e-48bc-8aa8-9c41a5d27ea6,0.0,"#N/A","#N/A","#N/A"
774c6e79-83c0-4597-96ea-ee7328ba507b,USD,501 to 1000,"#N/A",33.0,501.0,2.0,"#N/A",7a9d554c-67b5-46f8-b412-e4d488c6d483,Per Unit,9397492a-018f-424d-8321-1cca138e28cd,66.33,"#N/A",1001.0,32.67
7753ce09-0b03-4303-a70f-19ffe3bd97a1,USD,Included,0.0,100.0,0.0,0.0,"#N/A",d8630718-9283-448c-948f-65538a7deaa1,Per Unit,dda93e2b-589e-4f6a-86e3-6bedf8d73a67,"#N/A","#N/A",1000.0,"#N/A"
77565255-d51e-476c-8780-a45d7f81684c,USD,Tier 3,"#N/A",20.0,5000.0,3.0,"#N/A",fbae8164-f76f-4a95-9d4e-b869be509353,Per Unit,e838fb14-ddd4-42b0-95ac-c97ec0069ef6,0.8,"#N/A",10000.0,0.2
77587cb0-2151-4de9-9d19-ec3e3d24f1bd,USD,"Tier [1,  )","#N/A","#N/A",1.0,0.0,"#N/A","#N/A",Per Unit,d78917c0-c07f-4833-9c97-178e47e9818f,8000.0,"#N/A","#N/A","#N/A"
775bbca6-e080-424d-a2a3-9dcae2724afb,USD,"Tier [1,  )","#N/A","#N/A",1.0,0.0,"#N/A","#N/A",Per Unit,f9b94490-c695-4518-95c2-5002c94cd5a7,4000.0,"#N/A","#N/A","#N/A"
775bbcbe-cf92-4261-850b-49179a722463,USD,Included,0.0,100.0,0.0,0.0,"#N/A",d8630718-9283-448c-948f-65538a7deaa1,Per Unit,8f3950ed-93ae-43a4-9a90-bcedf66b3d25,0.0,"#N/A",1000.0,1.0
775d3ce6-5f22-4dc4-b44c-3afaafb0caa9,USD,Tier 4,"#N/A",25.0,10000.0,4.0,"#N/A",720129b0-7001-4606-b1d7-75f8a93b105e,Per Unit,4e737b56-30b6-4a60-a297-8c19ee7509f7,0.75,"#N/A","#N/A",0.25
775f8631-5a71-4401-8b08-4adf9a7e4a12,USD,Up to 250,"#N/A",0.0,0.0,0.0,"#N/A",c319bef0-27e3-4251-9c3d-38e6e757f07b,Per Unit,c15fc235-901e-4f5c-85a2-31ab5f554c43,99.0,"#N/A",250.0,0.0
776751b7-9556-4f2a-b07f-7415e232b741,USD,Tier 1,0.0,0.0,1000.0,1.0,"#N/A",4f97975f-71bc-42fd-9e64-f7fa4cb4df4e,Per Unit,376f3ca6-e2ab-445e-8c50-6524013f7992,1.0,"#N/A",2000.0,0.0
776c24e9-8e74-4987-a060-5876d5be6903,USD,Tier 4,"#N/A",25.0,10000.0,4.0,"#N/A",720129b0-7001-4606-b1d7-75f8a93b105e,Per Unit,c0645f67-7399-4809-a85d-77d506fb6401,0.75,"#N/A","#N/A",0.25
776e4bbd-9b18-45cc-ad72-dd165b2e2673,USD,"Tier [1,  )","#N/A","#N/A",1.0,0.0,"#N/A","#N/A",Per Unit,5e6ed5a6-caf4-4f0f-a8e7-12b4a3d2b647,3000.0,"#N/A","#N/A","#N/A"
776ea898-2bb3-46ef-8989-e42ffd04e3ae,USD,"Tier [1,  )","#N/A","#N/A",1.0,0.0,"#N/A","#N/A",Per Unit,c59b76f0-9e5c-40f2-9f57-85de37ee37a0,3000.0,"#N/A","#N/A","#N/A"
777aa9c6-100b-4134-bf16-83b82e8f4323,USD,Included,0.0,100.0,0.0,0.0,"#N/A",d8630718-9283-448c-948f-65538a7deaa1,Per Unit,ffcf5de2-d19a-4f71-b7d7-9b7c894c8863,0.0,"#N/A",1000.0,1.0
777f3ff7-5a39-48ca-8fae-de734352d3b8,USD,Tier 1,0.0,0.0,1000.0,1.0,"#N/A",4f97975f-71bc-42fd-9e64-f7fa4cb4df4e,Per Unit,fe031c13-4e84-4901-a683-b0f99f7bd46f,0.95,"#N/A",2000.0,0.0
7780246e-94b3-4dfc-bc51-bae5efb82e7f,USD,"Tier [1,  )","#N/A","#N/A",1.0,0.0,"#N/A","#N/A",Per Unit,9bd41309-140b-4a51-abe2-2ef15ef6c3b8,169.86,"#N/A","#N/A","#N/A"
7785a56c-86c9-430b-a91c-fbe161e74dad,USD,Included,0.0,100.0,0.0,0.0,"#N/A",d8630718-9283-448c-948f-65538a7deaa1,Per Unit,2a8b0a72-7fe8-4206-8fcb-2c7ef470b4c4,0.0,"#N/A",1000.0,1.0
77895b2d-cdfa-4102-94ba-2187c27045f9,USD,Tier 4,"#N/A",25.0,10000.0,4.0,"#N/A",720129b0-7001-4606-b1d7-75f8a93b105e,Per Unit,16525b28-ac7a-4f80-bd73-37438b20a43f,0.75,"#N/A","#N/A",0.25
778ad6a0-f4dc-43f0-a027-77731cc74a52,USD,1001 to 2000,"#N/A",66.0,1001.0,3.0,"#N/A",ebaba46a-c3d2-46d2-ab85-cbabe2f432eb,Per Unit,75c72707-14dd-47d8-87c8-26c890dcf6ae,33.66,"#N/A",2001.0,65.34
778eb92f-2dc1-475b-abf6-dd630b7bb5c8,USD,250 to 500,"#N/A",10.0,250.0,1.0,"#N/A",acf3a7dc-f43d-44df-97d9-1fe8bdda9bf5,Per Unit,71b3457d-e01c-47a7-8216-4f837c7c6439,89.1,"#N/A",501.0,9.9
778f64a6-ed62-4969-84ac-e4c88bfadc81,USD,Tier 1,0.0,0.0,1000.0,1.0,"#N/A",4f97975f-71bc-42fd-9e64-f7fa4cb4df4e,Per Unit,aa280394-64dd-4ef6-b406-4dacffbd141c,1.0,"#N/A",2000.0,0.0
77915ea6-532d-44ee-9c1c-02b4195cc6e4,USD,Tier 1,0.0,0.0,1000.0,1.0,"#N/A",4f97975f-71bc-42fd-9e64-f7fa4cb4df4e,Per Unit,3327b7a6-4b06-4404-8394-e25577a9a6da,1.0,"#N/A",2000.0,0.0
7794132b-0418-4e28-a7db-4f0b0fcd3e80,USD,Tier 2,0.0,0.0,2.0,1.0,"#N/A",4f97975f-71bc-42fd-9e64-f7fa4cb4df4e,Per Unit,643e1c2e-b4f4-462d-8b40-dac172193489,0.46,"#N/A","#N/A",0.0
779932b8-701f-470c-969b-2d5b510ca80a,USD,"Tier [1,  )","#N/A","#N/A",1.0,0.0,"#N/A","#N/A",Per Unit,2d19fc1e-886f-493a-91fa-9bbe0b4798d8,5000.0,"#N/A","#N/A","#N/A"
779c7ae1-c47e-4c31-87b4-909fcfb28066,USD,"Tier [1,  )","#N/A","#N/A",1.0,0.0,"#N/A","#N/A",Per Unit,9f891b57-6291-49ff-a957-fcf22a77a73a,7364.81,1200.0,"#N/A","#N/A"
779ea09b-dbf1-47d2-a9a5-4a5b8f11c204,USD,Included,0.0,100.0,0.0,0.0,"#N/A",d8630718-9283-448c-948f-65538a7deaa1,Per Unit,6de1ec05-795f-4296-b4fc-8c12dcb58ae0,0.0,"#N/A",1000.0,1.0
779fb756-c78d-4cb1-a92d-831b4acbbb0e,USD,Tier 1,0.0,0.0,1000.0,1.0,"#N/A",4f97975f-71bc-42fd-9e64-f7fa4cb4df4e,Per Unit,7af948fa-6bbf-420a-b2fe-2a2d6b9af546,1.0,"#N/A",2000.0,0.0
77a1da7a-fca5-4e45-adc9-d326578e50bf,USD,"Tier [1,  )","#N/A","#N/A",1.0,0.0,"#N/A","#N/A",Per Unit,c5009e1b-b194-494c-9b5a-97f637bd8863,1000.0,"#N/A","#N/A","#N/A"
77ab4900-f6c8-4ee5-b6c6-6263c6e1eeb7,USD,"Tier [1,  )","#N/A","#N/A",1.0,0.0,"#N/A","#N/A",Per Unit,f0a55a9f-908f-495a-8ffa-e14d2ef49ef2,12000.0,0.0,"#N/A","#N/A"
77ae6701-bd63-4679-8dd6-1278a5d45336,USD,"Tier [1,  )","#N/A","#N/A",1.0,0.0,"#N/A","#N/A",Per Unit,c941bb1c-4dbe-40a0-bd4a-aac6ea1c1ef7,2246.35,"#N/A","#N/A","#N/A"
77ae9ea9-f9bb-4442-b298-4e1daeb5f206,USD,"Tier [1,  )","#N/A","#N/A",1.0,0.0,"#N/A","#N/A",Per Unit,dd20fbd6-b07a-425e-baea-4c56d6bd7a77,12000.0,0.0,"#N/A","#N/A"
77b51d54-0e0b-4841-a726-0ad897c59565,USD,250 to 500,"#N/A",10.0,250.0,1.0,"#N/A",acf3a7dc-f43d-44df-97d9-1fe8bdda9bf5,Per Unit,0c168528-48a4-471f-89e9-215bc5a1ae7c,89.1,"#N/A",501.0,9.9
77b8ab31-7e73-469c-83dc-aa67eb4352c7,USD,Tier 4,"#N/A",25.0,10000.0,4.0,"#N/A",720129b0-7001-4606-b1d7-75f8a93b105e,Per Unit,82abeef9-809d-4e23-9cc7-fa32298fb170,0.75,"#N/A","#N/A",0.25
77bdfae5-7740-4246-a990-79fc07c4d00e,USD,"Tier [1,  )","#N/A","#N/A",1.0,0.0,"#N/A","#N/A",Per Unit,f4f8cf34-1691-4f88-bf80-7beffba13f20,10800.0,1200.0,"#N/A","#N/A"
77c2a0a6-810e-4242-bbf3-811a51479d99,USD,"Tier [1,  )","#N/A","#N/A",1.0,0.0,"#N/A","#N/A",Per Unit,3b136dd6-0052-4957-9765-37b075ca1cae,3000.0,"#N/A","#N/A","#N/A"
77c31ee8-84ff-4c33-8b82-e1bb254e439e,USD,"Tier [1,  )","#N/A","#N/A",1.0,0.0,"#N/A","#N/A",Per Unit,40c42ced-e97a-4bc8-95d3-d1e1223fd11a,12000.0,0.0,"#N/A","#N/A"
77c674c2-b18f-48e9-b11f-f1f51ab5f196,USD,2001+,"#N/A",70.0,2001.0,4.0,"#N/A",03b1599c-13ca-4197-9cc1-d43e0b5692c3,Per Unit,5891cf42-2d00-4cc2-b6cf-6f874e5195bd,6.15,"#N/A","#N/A",69.3
77c77385-2c63-4196-a180-5b079cd6e141,USD,"Tier [1,  )","#N/A","#N/A",1.0,0.0,"#N/A","#N/A",Per Unit,81694227-abbe-4e1d-91a2-ab025c8d2fd5,12000.0,0.0,"#N/A","#N/A"
77d240dd-cb68-4bc1-a474-0a3ca64a74d3,USD,"Tier [1,  )","#N/A","#N/A",1.0,0.0,"#N/A","#N/A",Per Unit,2b27cb91-ff30-42dc-9fda-6b42a5724024,12000.0,0.0,"#N/A","#N/A"
77d49ea3-a050-400b-b9fd-a16aafd94559,USD,Tier 4,"#N/A",25.0,10000.0,4.0,"#N/A",720129b0-7001-4606-b1d7-75f8a93b105e,Per Unit,7deaae8b-467d-4475-b940-089410520438,0.75,"#N/A","#N/A",0.25
77d610fd-c4c5-4e4c-b2b5-51743e6d38e0,USD,Tier 2,"#N/A",10.0,2000.0,2.0,"#N/A",41d144ff-8887-4fc1-b2c2-cda7790ed43b,Per Unit,2e98923f-2d3e-4e46-9f60-94d40ed2c517,0.9,"#N/A",5000.0,0.1
77d68170-0e03-432e-bc3b-91d713ce2908,USD,Tier 2,"#N/A",10.0,2000.0,2.0,"#N/A",41d144ff-8887-4fc1-b2c2-cda7790ed43b,Per Unit,fa39986b-23b6-4fb2-9d38-e4b4585c1609,0.9,"#N/A",5000.0,0.1
77d92173-6e36-4100-97c3-be1f0c7860ff,USD,501 to 1000,"#N/A",33.0,501.0,2.0,"#N/A",7a9d554c-67b5-46f8-b412-e4d488c6d483,Per Unit,00ddd117-93af-47fa-8df5-73ffd1284e00,66.33,"#N/A",1001.0,32.67
77dc2b09-bfca-4e13-b417-86e71f7c293e,USD,"Tier [9,999,999,  )","#N/A","#N/A",9999999.0,2.0,"#N/A","#N/A",Per Unit,1b6b39ef-50d6-4197-a325-e5e026511a1a,0.15,"#N/A","#N/A","#N/A"
77e9666c-11e5-4146-95d6-91ae53369008,USD,Included,0.0,100.0,0.0,0.0,"#N/A",d8630718-9283-448c-948f-65538a7deaa1,Per Unit,7353ad30-4b3b-483e-a76c-ea5473eab6dd,0.0,"#N/A",1000.0,1.0
77ed7156-07ff-4f7a-8db3-35d162f3ca42,USD,"Tier [1,  )","#N/A","#N/A",1.0,0.0,"#N/A","#N/A",Per Unit,38cf2c3b-513b-46d6-8b6b-4b9441359d20,150.0,"#N/A","#N/A","#N/A"
77ee8389-efd9-4882-aaf6-cacf4b227ac5,USD,"Tier [1,  )","#N/A","#N/A",1.0,0.0,"#N/A","#N/A",Per Unit,ecaada0e-4a73-4475-a49d-b76e77f9c3bd,0.0,"#N/A","#N/A","#N/A"
77f0100e-aab7-4c5a-9882-045ca723a483,USD,"Tier [1,  )","#N/A","#N/A",1.0,0.0,"#N/A","#N/A",Per Unit,96a4f1fb-9c82-43de-b6ef-9fc3200d28e4,3000.0,"#N/A","#N/A","#N/A"
77f4feb2-5469-49d6-a78a-a1eb7a851ea4,USD,Tier 4,"#N/A",25.0,10000.0,4.0,"#N/A",720129b0-7001-4606-b1d7-75f8a93b105e,Per Unit,8f2f185c-8ab3-4b74-ac4e-e14f649471c6,0.75,"#N/A","#N/A",0.25
77f85883-1408-4df4-9c75-3efac19b691f,USD,2001+,"#N/A",70.0,2001.0,4.0,"#N/A",03b1599c-13ca-4197-9cc1-d43e0b5692c3,Per Unit,a08b25b3-acdd-4c62-975a-6612dee5d4c6,29.7,"#N/A","#N/A",69.3
78022fb8-cff8-4a29-91c8-fa5feb843971,USD,Tier 1,0.0,0.0,1000.0,1.0,"#N/A",4f97975f-71bc-42fd-9e64-f7fa4cb4df4e,Per Unit,e93e0c66-4f64-4e64-bfcf-8c7aa8342e90,1.0,"#N/A",2000.0,0.0
78041c01-6e9e-470f-b733-c604327f47c2,USD,Tier 4,"#N/A",25.0,10000.0,4.0,"#N/A",720129b0-7001-4606-b1d7-75f8a93b105e,Per Unit,d1c3c742-6454-49de-ad2b-08c2e6b05acc,0.75,"#N/A","#N/A",0.25
780645bc-dfbb-4378-8e35-f51f2e9691f5,USD,"Tier [1,  )","#N/A","#N/A",1.0,0.0,"#N/A","#N/A",Per Unit,a703ff10-cd21-4d3d-8160-c0265c596ec7,1000.0,"#N/A","#N/A","#N/A"
780b9ccb-86b0-4a63-a283-d5420d1bcfb8,USD,Tier 2,"#N/A",10.0,2000.0,2.0,"#N/A",41d144ff-8887-4fc1-b2c2-cda7790ed43b,Per Unit,b0c23859-ff94-49eb-8b39-903d9aaeb615,0.9,"#N/A",5000.0,0.1
780e32bd-c4ac-428a-830a-76123942dee4,USD,"Tier [1,  )","#N/A","#N/A",1.0,0.0,"#N/A","#N/A",Per Unit,6c2af15b-058e-48de-955a-3be41a34a747,1000.0,"#N/A","#N/A","#N/A"
780f2063-cb9a-485a-af29-1eb2ea357d6a,USD,"Tier [1,  )","#N/A","#N/A",1.0,0.0,"#N/A","#N/A",Per Unit,9293adc4-012b-49ae-b72c-fe44e2e4b457,50.0,"#N/A","#N/A","#N/A"
781abf86-6b96-4ad5-a89d-2a93c29f6d7d,USD,Up to 250,"#N/A",0.0,0.0,0.0,"#N/A",c319bef0-27e3-4251-9c3d-38e6e757f07b,Per Unit,03f7e009-a743-437a-9632-f4897521d50c,20.47,"#N/A",250.0,0.0
