"Guid","CurrencyIsoCode","Name","SBQQ__Description__c","SBQQ__LowerBound__c","SBQQ__OrderItemConsumptionSchedule__c","SBQQ__Price__c","SBQQ__PricingMethod__c","SBQQ__ProcessingOrder__c","SBQQ__UpperBound__c"
87497b3a-69cc-401e-b536-e3706f1e37ab,USD,R-000004,"#N/A",51.0,b2cb4d1f-f8d9-465a-9ab9-7b275127759f,105.0,PerUnit,4.0,101.0
874fe37c-46d5-4b7e-a583-675fb05547fd,USD,R-000002,"#N/A",11.0,39a80409-4825-4a24-a328-9ca1c85b1e1a,135.0,PerUnit,2.0,21.0
875e860d-024f-4319-b8dd-ff64210cdf63,USD,R-000003,"#N/A",21.0,78950920-ceb0-4839-85fa-b41bd6f240ed,120.0,PerUnit,3.0,51.0
87602b45-c740-437a-b9e8-80c4b6436c99,USD,R-000005,"#N/A",101.0,6986e973-9f74-471b-978e-c1cf914b6d47,100.0,PerUnit,5.0,"#N/A"
876713dd-575b-4da8-8f3c-485b6f0a98da,USD,R-000003,"#N/A",21.0,5f7fcadd-7193-4d87-9e9b-5b0f81a914c3,120.0,PerUnit,3.0,51.0
877219d0-24bf-46a6-b102-4204c72b577b,USD,R-000004,"#N/A",51.0,a441ac42-9300-46d2-8be2-be321d3b37e5,105.0,PerUnit,4.0,101.0
8779585e-2770-44c5-93f3-fe06d0d2dc1c,USD,R-000005,"#N/A",101.0,d70791d3-e86c-4264-9353-9778a6450622,100.0,PerUnit,5.0,"#N/A"
8786a120-2999-4633-90d7-ef1fc268a211,USD,R-000001,"#N/A",1.0,9fa8e72c-bd9c-4d92-80ee-aa66cbe8efc7,150.0,PerUnit,1.0,11.0
87acce46-e740-41f2-984f-da45e1b0fe30,USD,R-000001,"#N/A",1.0,c71fdda1-4ddc-41e0-a1a6-d708e3c1e764,150.0,PerUnit,1.0,11.0
87b62e55-6fa0-4e2f-bad3-6d69339bb661,USD,R-000004,"#N/A",51.0,13ffe2b7-253a-44c7-89d1-f60268dd5555,105.0,PerUnit,4.0,101.0
881a6846-ce84-43a6-9e51-cb5cc1a0d110,USD,R-000003,"#N/A",21.0,13335bf8-36ef-4c8c-b13d-b901875e933f,120.0,PerUnit,3.0,51.0
8898a475-5c38-416f-bf5c-388031f83cc2,USD,R-000002,"#N/A",11.0,aefa2ce8-bb81-4d97-a825-e57358f59f0d,135.0,PerUnit,2.0,21.0
889b0697-d20d-4b96-96b8-6646a4f5e57f,USD,R-000005,"#N/A",101.0,a3ce3860-0516-4d5e-8bb6-2f0cffbdcd40,100.0,PerUnit,5.0,"#N/A"
88f0115c-b346-4321-a1cf-06c9f4c8441f,USD,R-000003,"#N/A",21.0,90097967-a067-47cb-bfb8-56d293983646,120.0,PerUnit,3.0,51.0
88f36e95-cd1a-4c6b-99a6-609d9386429b,USD,R-000004,"#N/A",51.0,a2515f1d-6bcc-43b0-a1fd-76f28b4e6c39,105.0,PerUnit,4.0,101.0
891991a7-2986-4869-a1a5-93cecfa42de3,USD,R-000004,"#N/A",51.0,b7ce9206-809d-4959-b104-80a6232daf34,105.0,PerUnit,4.0,101.0
897f11f6-eb04-43ae-8d82-809cb96fae0a,USD,R-000002,"#N/A",11.0,f9fc9e65-6ad5-4c3a-87ca-000319c4f3fb,135.0,PerUnit,2.0,21.0
89861b96-8213-42f4-88c0-0259593cf24f,USD,R-000004,"#N/A",51.0,c7eaab47-09bc-4203-aaee-00b83522995f,105.0,PerUnit,4.0,101.0
8990c31d-191f-4eae-b99f-1e8df395ae63,USD,R-000004,"#N/A",51.0,7a1e043a-7a9a-46ce-aa08-c59a6d3df7a7,105.0,PerUnit,4.0,101.0
89ab3606-a052-42d1-b45e-a8c74d15f07c,USD,R-000003,"#N/A",21.0,031e75df-9121-4f24-9bcf-6f6678163cfe,120.0,PerUnit,3.0,51.0
89b4c0a5-91fb-449a-a40e-c584f86b094c,USD,R-000004,"#N/A",51.0,5582744b-17c0-4777-b2fc-58f75b4c2850,105.0,PerUnit,4.0,101.0
89e496de-f4de-41a8-b209-dc79f4cea165,USD,R-000003,"#N/A",21.0,6058e519-a8c7-4801-8adc-585b6786a508,120.0,PerUnit,3.0,51.0
8a3433cf-8210-4168-b675-3f22222064bb,USD,R-000001,"#N/A",1.0,94169967-3069-49db-b584-7d89c07d53b1,150.0,PerUnit,1.0,11.0
8a43d746-4abc-4690-b1a1-8e37025a1eae,USD,R-000003,"#N/A",21.0,bb5692d4-18da-4250-8ec3-0a8100688970,120.0,PerUnit,3.0,51.0
8a522b64-e1f6-4728-9d24-3bbb902a775f,USD,R-000005,"#N/A",101.0,52495fb2-efb7-4543-b3fc-35d29a8807e7,100.0,PerUnit,5.0,"#N/A"
8a55c068-d8b8-442c-af68-48f5d7bc2296,USD,R-000004,"#N/A",51.0,b3d7f6c4-8474-4515-9524-fb8848dab3e9,105.0,PerUnit,4.0,101.0
8aa5da07-9144-4752-a559-2dc84108e5f6,USD,R-000001,"#N/A",1.0,84832db3-b95a-4158-8ec8-72e421886001,150.0,PerUnit,1.0,11.0
8ae2422f-d465-4dc3-8db8-e04952b97330,USD,R-000004,"#N/A",51.0,31d9825e-929a-4237-bf7f-99c05f9f34fa,105.0,PerUnit,4.0,101.0
8aea6620-ae7f-4d0a-80b9-b9aba69c10be,USD,R-000001,"#N/A",1.0,1137e20f-5dba-4346-9526-c8431bf3f7ca,150.0,PerUnit,1.0,11.0
8b5427d3-22ff-4836-ba84-88803c35489d,USD,R-000003,"#N/A",21.0,6c0c7b06-3e9d-45e5-838b-b77411ae74e9,120.0,PerUnit,3.0,51.0
8b85f034-ca72-452a-b6a7-1cd84ab2d6b0,USD,R-000001,"#N/A",1.0,d37f90f5-5eb3-4332-8d2e-0444f21d156f,150.0,PerUnit,1.0,11.0
8b97c0f1-f73c-4fa7-8b4b-bb343955b24b,USD,R-000004,"#N/A",51.0,7436e1c4-7f4f-4de6-81c8-58d2961bf712,105.0,PerUnit,4.0,101.0
8bb74383-a738-43dd-aade-9724546067d2,USD,R-000002,"#N/A",11.0,b7ce9206-809d-4959-b104-80a6232daf34,135.0,PerUnit,2.0,21.0
8bd34418-8d0c-4a52-94cd-3364757c5e02,USD,R-000003,"#N/A",21.0,ae422b02-07e8-4865-a903-1feec428a830,120.0,PerUnit,3.0,51.0
8be131d3-5216-46ed-98a8-6ef3e0ae7f13,USD,R-000002,"#N/A",11.0,05e29275-7292-414c-95c4-4cf32ea8517b,135.0,PerUnit,2.0,21.0
8bf586d0-a67a-46cf-8779-e603fdd66764,USD,R-000003,"#N/A",21.0,cbb54b8e-c6f8-4649-8320-7c5e86d27725,120.0,PerUnit,3.0,51.0
8bfad8ec-0307-4add-b144-b62985906001,USD,R-000002,"#N/A",11.0,55be0da3-c3cb-46e0-9a2b-219557fe2486,135.0,PerUnit,2.0,21.0
8c0aa14e-19ab-4256-aeb0-04126bbce39a,USD,R-000005,"#N/A",101.0,1513d80c-367c-4d84-8c7f-4fb38a36ccf4,100.0,PerUnit,5.0,"#N/A"
8c11bc17-0a43-4d45-b601-99ec4b25fe6b,USD,R-000001,"#N/A",1.0,32dc9461-59b2-486b-be60-4b0ac3d3fe2d,150.0,PerUnit,1.0,11.0
8c464bb4-74cc-4bf2-b4bc-9e7458416e67,USD,R-000006,"#N/A",0.0,3a84a8cc-f17e-4142-badb-3a34f8e85d14,45000.0,PerUnit,1.0,3.0
8c6d1952-18f4-4897-9722-4835ed93ee36,USD,R-000001,"#N/A",1.0,7dc75007-e4be-4a3d-91dc-225691afc5cd,150.0,PerUnit,1.0,11.0
8c8ee3f7-2d96-4de0-a654-e84cc8d5ae4d,USD,R-000001,"#N/A",1.0,b7ce9206-809d-4959-b104-80a6232daf34,150.0,PerUnit,1.0,11.0
8c9c5a5d-4d90-4e8c-b158-5a153076846c,USD,R-000005,"#N/A",101.0,1f2f1993-d6ab-41b9-b274-ba8dc8af53e4,100.0,PerUnit,5.0,"#N/A"
8cca2f78-9fa8-4e73-8171-89e05f37366f,USD,R-000004,"#N/A",51.0,bf39629b-fd59-43b1-a7c5-5d8173a3e78f,105.0,PerUnit,4.0,101.0
8cdecc78-6c8d-4713-b4d7-5027c409127a,USD,R-000003,"#N/A",21.0,8e273e59-04f4-4f7e-abc9-7f3ecf1a244e,120.0,PerUnit,3.0,51.0
8cecd64f-7c43-41f6-849c-19c7184586ce,USD,R-000003,"#N/A",21.0,004b1696-4fad-4f46-9330-07f992eb8e9c,120.0,PerUnit,3.0,51.0
8cf53e4e-2c70-4531-baef-c6b7dd07350f,USD,R-000003,"#N/A",21.0,165d6780-b380-4cfb-b965-4ef528699b2d,120.0,PerUnit,3.0,51.0
8d184553-8e1e-4ad5-9e39-506cf1a27f1f,USD,R-000001,"#N/A",1.0,2b1a9695-f8ce-44ff-8a23-aa685e464a63,150.0,PerUnit,1.0,11.0
8d1ed8ae-1ea6-4206-a1b9-e217c3cc4531,USD,R-000001,"#N/A",1.0,69e8aa20-4889-4cd5-8e7c-90c1e74f4fee,150.0,PerUnit,1.0,11.0
8d494d27-6e34-4497-8b7d-5400ae191133,USD,R-000001,"#N/A",1.0,d5691dfb-4f59-4a7a-9e2a-1e06e66cd3fa,150.0,PerUnit,1.0,11.0
8d49c6d7-b800-4cc1-9324-541ee3ea4294,USD,R-000003,"#N/A",21.0,ff1d8bf4-cb5d-4f28-a541-8215a6e87137,120.0,PerUnit,3.0,51.0
8d643efe-a940-4b89-9961-c6dac660efdf,USD,R-000001,"#N/A",1.0,d5b4fe0c-f4ae-4151-895c-8a0822580a73,150.0,PerUnit,1.0,11.0
8d78bf1b-213c-43cb-873c-9038e410947e,USD,R-000001,"#N/A",1.0,2e8e5179-a8b2-45fc-b4e4-6cf69f6d0d42,150.0,PerUnit,1.0,11.0
8db646c6-e0f8-4127-84ec-0c4c6a1c21f9,USD,R-000003,"#N/A",21.0,52647d70-a57d-471a-b02a-6b4a3bafb521,120.0,PerUnit,3.0,51.0
8ddfaf8c-20da-4007-89d4-e44e326f2869,USD,R-000001,"#N/A",1.0,aa030719-36cb-4ec4-ae8e-0eb9ead07220,150.0,PerUnit,1.0,11.0
8df5cf87-5b16-4648-8563-234480ea14b5,USD,R-000005,"#N/A",101.0,90097967-a067-47cb-bfb8-56d293983646,100.0,PerUnit,5.0,"#N/A"
8dfc55b8-e5d3-44cb-8ded-853fbdb0be89,USD,R-000002,"#N/A",11.0,35cbd77c-046a-4b87-bba8-a412f0dbe65c,135.0,PerUnit,2.0,21.0
8e5191ca-e034-4b28-8045-3142406fc1cf,USD,R-000003,"#N/A",21.0,826cf153-63c9-408a-8f6c-c970c1ea2337,120.0,PerUnit,3.0,51.0
8e7574e2-ca8b-47c9-984d-b8288703c6d5,USD,R-000002,"#N/A",11.0,22fc1595-182d-4e57-821f-4f50fe4d2e59,135.0,PerUnit,2.0,21.0
8e7cd5d4-ecba-4700-a2a3-6af64ff7c86a,USD,R-000003,"#N/A",21.0,1941b891-ccde-458f-9b44-81dc62034d04,120.0,PerUnit,3.0,51.0
8e91a7f4-536d-45a7-aaf7-3369371d109d,USD,R-000003,"#N/A",21.0,b12e630e-ef9b-4ee2-b5e1-23630589eef7,120.0,PerUnit,3.0,51.0
8e957d40-0afa-48ab-a044-aa2a112fefc2,USD,R-000002,"#N/A",11.0,229d91c5-73ae-4571-9a96-a26928d64abc,135.0,PerUnit,2.0,21.0
8ea8864a-ea44-4c16-98a9-d70a2f1c6151,USD,R-000001,"#N/A",1.0,49dbbe81-a723-46cc-bad3-17bbb9808d0c,150.0,PerUnit,1.0,11.0
8ebf86c1-8c5d-4b33-9111-e9b3234e450d,USD,R-000005,"#N/A",101.0,f181e1b2-083f-4c4d-a5e1-d576b68cc600,100.0,PerUnit,5.0,"#N/A"
8ed1fce3-4fa5-4721-a8a5-cb5a1a166c15,USD,R-000002,"#N/A",11.0,b6fafe93-de88-40eb-8899-78f4a83b67f8,135.0,PerUnit,2.0,21.0
8f0b7dbe-08de-4d88-9b4f-052e0e830bbf,USD,R-000001,"#N/A",1.0,5d0f4ee4-52ba-427a-888d-7bc56cf7356c,150.0,PerUnit,1.0,11.0
8f0c4ccb-8464-4b87-800a-a9c3a698df37,USD,R-000001,"#N/A",1.0,fd7eeb8b-1a1a-4a7a-b48c-95a478a5f437,150.0,PerUnit,1.0,11.0
8f564473-d7e8-42dd-b944-0f2c34432b15,USD,R-000002,"#N/A",11.0,a3ce3860-0516-4d5e-8bb6-2f0cffbdcd40,135.0,PerUnit,2.0,21.0
8f5817ff-14f1-48a5-a682-5469b923b24a,USD,R-000001,"#N/A",1.0,fc09cadc-b715-4dec-8d5f-b42f1e36e91b,150.0,PerUnit,1.0,11.0
8f5d1357-41aa-4a84-b75e-bd47b84d0476,USD,R-000004,"#N/A",51.0,3e822068-dc97-40cd-828b-3b3742c2e869,105.0,PerUnit,4.0,101.0
8f68ffaa-08a0-45e1-86ba-5904084b12d4,USD,R-000004,"#N/A",51.0,91065751-466a-4016-b853-33f1db36e884,105.0,PerUnit,4.0,101.0
8f6b4861-5925-4865-bfa7-b702f51a9bff,USD,R-000003,"#N/A",21.0,ad855181-8377-4b5b-930b-75ba91385ab1,120.0,PerUnit,3.0,51.0
8f786039-ef60-4ded-b8d7-f8fc9fffefec,USD,R-000005,"#N/A",101.0,35d46a59-c680-4729-8312-e19b88611af4,100.0,PerUnit,5.0,"#N/A"
8f861513-2307-4b8c-8e4a-1c4997d61536,USD,R-000005,"#N/A",101.0,b7ce9206-809d-4959-b104-80a6232daf34,100.0,PerUnit,5.0,"#N/A"
8fc58798-0576-4829-93b9-68738b7a306d,USD,R-000001,"#N/A",1.0,898e8eb0-7e2e-40fd-8fd8-24523f309375,150.0,PerUnit,1.0,11.0
8fc73964-b996-4d84-aea0-c7369a8f77a6,USD,R-000001,"#N/A",1.0,52495fb2-efb7-4543-b3fc-35d29a8807e7,150.0,PerUnit,1.0,11.0
8fcc061e-0e85-4131-9f96-a2b6e1aed306,USD,R-000001,"#N/A",1.0,8f6432de-c4b9-4a0b-8633-368a304ec54a,150.0,PerUnit,1.0,11.0
8fda6016-aaf9-4d6c-9b2d-b25a9808824f,USD,R-000004,"#N/A",51.0,72548c24-1821-4c7d-b8f9-50c4d18bd98d,105.0,PerUnit,4.0,101.0
8fe5a856-5d65-4aba-8452-0c6883b03ab7,USD,R-000001,"#N/A",1.0,56522f0d-79d1-4af0-8b07-dcad60a4f60d,150.0,PerUnit,1.0,11.0
8fef7e38-1b58-4c74-bed2-964d68be979a,USD,R-000003,"#N/A",21.0,6fa7781c-e58e-43df-a6d1-d7465ef5a230,120.0,PerUnit,3.0,51.0
9002de07-3df0-46c5-a937-e4782cae7d28,USD,R-000003,"#N/A",21.0,b4766999-bbab-4b0d-97f1-c2c5e1f1d31c,120.0,PerUnit,3.0,51.0
901ab19f-0fe5-47db-a269-238128387ce1,USD,R-000003,"#N/A",21.0,6400e24a-e1b4-4da1-a65c-1557d91b01b9,120.0,PerUnit,3.0,51.0
9027ecbb-3a13-43e2-af50-a9350abc1e25,USD,R-000003,"#N/A",21.0,7258a9d5-0a6b-4fb3-80ac-31ba7190cc04,120.0,PerUnit,3.0,51.0
906b61bd-d5e2-421a-ba25-3c03312859ee,USD,R-000001,"#N/A",1.0,d8ad16ac-56cb-49cf-8891-1307eb008e5f,150.0,PerUnit,1.0,11.0
906c63d8-b97f-4d01-b20d-da977bc1f4f8,USD,R-000003,"#N/A",21.0,421e2df1-5a70-43c2-bd30-1fcbc0249798,120.0,PerUnit,3.0,51.0
9074f54b-bf74-4ebb-9dc2-b88e03af8870,USD,R-000005,"#N/A",101.0,cdd7f1eb-fb65-4dcd-ae41-ea95e9dc351b,100.0,PerUnit,5.0,"#N/A"
9082201d-4a7c-4707-9960-8565e2ca1e77,USD,R-000005,"#N/A",101.0,d23f3c17-1d4f-44bc-95ac-906a9ec2461c,100.0,PerUnit,5.0,"#N/A"
90ae6494-f2a9-4110-b55b-d597aefaf190,USD,R-000002,"#N/A",11.0,a2515f1d-6bcc-43b0-a1fd-76f28b4e6c39,135.0,PerUnit,2.0,21.0
90fab352-8fa0-46f3-9cf5-15081aa2a326,USD,R-000002,"#N/A",11.0,921f3444-2c9e-4937-bb07-e5d94ddd99ba,135.0,PerUnit,2.0,21.0
90ff5c29-7b02-4ee3-8084-0eb9cb0ceca8,USD,R-000001,"#N/A",1.0,921f3444-2c9e-4937-bb07-e5d94ddd99ba,150.0,PerUnit,1.0,11.0
918fc708-493e-460c-a169-5528dd875086,USD,R-000002,"#N/A",11.0,d37f90f5-5eb3-4332-8d2e-0444f21d156f,135.0,PerUnit,2.0,21.0
91a1dcf6-76bc-466f-ad32-02ecfd2eac0a,USD,R-000001,"#N/A",1.0,d1a403fe-0b47-460f-9b4a-a55e2e790959,150.0,PerUnit,1.0,11.0
91a3bc74-05b0-4c29-bc80-d5a8d092466b,USD,R-000005,"#N/A",101.0,e56ce2ae-ca36-4c81-b16d-23fe55dc5219,100.0,PerUnit,5.0,"#N/A"
91c9e2e8-6a1f-4e19-8026-8546a6e9dba5,USD,R-000002,"#N/A",11.0,e957b0f7-8fd4-4a95-bf16-9e1abd9ce053,135.0,PerUnit,2.0,21.0
91d94afb-eaef-4f27-b0b5-790aabe47031,USD,R-000003,"#N/A",21.0,8606f72a-9e2c-4207-a5a0-af361bc5dac1,120.0,PerUnit,3.0,51.0
92151547-582c-4c1b-9c70-fab13080957f,USD,R-000005,"#N/A",101.0,e69852a6-cc18-4482-98d4-f6af443f6e44,100.0,PerUnit,5.0,"#N/A"
9228347f-72fa-4ba0-aec4-72cf2175b659,USD,R-000005,"#N/A",101.0,9cbd9145-e275-4366-86fc-153e7fa89041,100.0,PerUnit,5.0,"#N/A"
9288fcb7-1bf4-4b19-b403-d34de03881c5,USD,R-000001,"#N/A",1.0,9eab14db-0a35-4c9b-b0a9-240264765f18,150.0,PerUnit,1.0,11.0
92b14618-4223-4d36-9f5c-0b1dafa0f600,USD,R-000003,"#N/A",21.0,3cc5200b-feed-4fa7-b31d-febe3a638ba9,120.0,PerUnit,3.0,51.0
92c3b4f1-e275-4438-a54d-69342027532c,USD,R-000005,"#N/A",101.0,52647d70-a57d-471a-b02a-6b4a3bafb521,100.0,PerUnit,5.0,"#N/A"
930d12e4-20f6-4b42-90a9-07eaca6967e9,USD,R-000004,"#N/A",51.0,363fc0b6-ae83-4d5d-a5b8-305d337a2ea7,105.0,PerUnit,4.0,101.0
9336a430-efb1-44b7-ae0b-3ff54d7795ba,USD,R-000001,"#N/A",1.0,6058e519-a8c7-4801-8adc-585b6786a508,150.0,PerUnit,1.0,11.0
93582952-511a-47e0-ba42-d288a4c1a67e,USD,R-000003,"#N/A",21.0,c71fdda1-4ddc-41e0-a1a6-d708e3c1e764,120.0,PerUnit,3.0,51.0
93ab7448-5244-43c2-be3b-6e7dc899fc47,USD,R-000005,"#N/A",101.0,9bad66ad-9817-452b-9d70-67b3c1ab897d,100.0,PerUnit,5.0,"#N/A"
93b759cf-5f65-4c4d-9c48-14034a659816,USD,R-000003,"#N/A",21.0,78f03560-9fc1-41fa-ac94-8c2fbe2fb847,120.0,PerUnit,3.0,51.0
93e59916-b8b0-4023-a38c-5d96e2ea4a8a,USD,R-000008,"#N/A",3.0,8b3a01db-a096-4eef-a11d-4cf20869daaa,50000.0,FlatFee,2.0,"#N/A"
93ea90c9-93e5-4838-aa12-e351db517244,USD,R-000004,"#N/A",51.0,b5788f6f-568a-412b-98ec-13a9599baefe,105.0,PerUnit,4.0,101.0
93ee55a6-0667-43af-87d2-f7691c373d5e,USD,R-000002,"#N/A",11.0,5b5526f2-e26a-430a-be69-df43008d049f,135.0,PerUnit,2.0,21.0
93f08314-838f-49e6-80f4-e1a172d16c31,USD,R-000011,"#N/A",201.0,2598a024-74cb-486b-9d07-3b3ca49387de,10.5,PerUnit,3.0,301.0
93f33e5e-1467-41fb-b520-08964a993613,USD,R-000002,"#N/A",11.0,6fc5eef0-7647-4f29-859e-0553dbc61651,135.0,PerUnit,2.0,21.0
94034e2c-4b21-4b78-8634-625f7af6ab53,USD,R-000005,"#N/A",101.0,a601a8f2-3d5b-4d3e-a56d-0f6f1fb8a43a,100.0,PerUnit,5.0,"#N/A"
941496b9-e44e-4e09-90dd-71a9b8032f2b,USD,R-000001,"#N/A",1.0,6ce61d05-4950-4d50-8d5a-74a77e587013,150.0,PerUnit,1.0,11.0
942b9f2e-9ab4-4f19-9c4c-a120bca0da18,USD,R-000004,"#N/A",51.0,132af330-f269-4172-8bf4-55e9962b05cb,105.0,PerUnit,4.0,101.0
94458962-1958-440e-a74b-79ec7292456f,USD,R-000002,"#N/A",11.0,4af9d5da-fc8b-407b-83cc-e99da816973b,135.0,PerUnit,2.0,21.0
944e1a37-dd3d-418e-b9e0-e57c70adab8f,USD,R-000002,"#N/A",11.0,568bfc15-7ac0-4ea4-96e4-9f0693d1c3b1,135.0,PerUnit,2.0,21.0
94974a23-69d5-43cd-a896-b84837a9a2f4,USD,R-000004,"#N/A",51.0,b103ea44-16a6-4acc-8704-45d69ac654a8,105.0,PerUnit,4.0,101.0
94b13e0c-44c8-40f6-9a3c-c87f0cd14fc4,USD,R-000005,"#N/A",101.0,85370f45-7bcb-49ec-b59b-d089b8bb76a9,100.0,PerUnit,5.0,"#N/A"
94ba7647-e06b-48c7-9a63-27cddef1a8d9,USD,R-000002,"#N/A",11.0,ccf18511-8da6-4159-b299-f8ba316e4051,135.0,PerUnit,2.0,21.0
94babdf9-d419-4a09-9180-2ff1c52d6b60,USD,R-000002,"#N/A",11.0,d032d621-401c-4c51-8f94-ed1024d6a294,135.0,PerUnit,2.0,21.0
94d8fccd-d0fc-498c-b57d-9b6f853159c0,USD,R-000003,"#N/A",21.0,43e344ae-24e8-4ada-bfc3-d55f2a37f55a,120.0,PerUnit,3.0,51.0
94e1c16a-8bf6-48e1-8fc2-3080bd467690,USD,R-000003,"#N/A",21.0,aef78b88-e67c-4a9f-b4cc-5dcaa3a2abd8,120.0,PerUnit,3.0,51.0
94f1befb-fb70-4fbb-a3d0-5e93ae022bb7,USD,R-000005,"#N/A",101.0,0b60a945-6bf4-43e4-91a0-84ba66226692,100.0,PerUnit,5.0,"#N/A"
951ec870-8af8-49c4-8d0e-9c347999906c,USD,R-000001,"#N/A",1.0,7cda9217-1cd3-4645-aeb3-abfe94c22b01,150.0,PerUnit,1.0,11.0
9528368d-a22c-4850-a6ca-718e91d1b025,USD,R-000005,"#N/A",101.0,b2cb4d1f-f8d9-465a-9ab9-7b275127759f,100.0,PerUnit,5.0,"#N/A"
9537df65-48f5-49ca-92a4-39342bfcff71,USD,R-000003,"#N/A",21.0,d5b4fe0c-f4ae-4151-895c-8a0822580a73,120.0,PerUnit,3.0,51.0
9548d0cd-d4e6-4dcf-b4f1-5edf61128ecd,USD,R-000002,"#N/A",11.0,ae422b02-07e8-4865-a903-1feec428a830,135.0,PerUnit,2.0,21.0
961c7a0b-7a62-4b69-81c0-a92274f32cb5,USD,R-000001,"#N/A",1.0,3ccae6ab-d2a1-41e7-a0b7-31a16f4ff794,150.0,PerUnit,1.0,11.0
96670152-6faa-4d8d-a1b3-1f80b3f1f31b,USD,R-000005,"#N/A",101.0,d99d401f-0802-48c9-80be-288e5d270f6b,100.0,PerUnit,5.0,"#N/A"
968b6dff-aaf9-4adf-afe1-c9a845b437d5,USD,R-000002,"#N/A",11.0,1538d9c3-86d3-4503-9dfd-ef17e387648c,135.0,PerUnit,2.0,21.0
96da8639-d268-4cb1-8ce3-acf725d9defc,USD,R-000005,"#N/A",101.0,a45fd0e8-08e0-4bd1-bacd-d081354f910c,100.0,PerUnit,5.0,"#N/A"
96f09f51-bc95-4835-8340-d3da71ac65d0,USD,R-000003,"#N/A",21.0,9e889c41-9dd1-4c96-ae7e-a4c50e775658,120.0,PerUnit,3.0,51.0
970dde80-1a54-44ab-a904-eb2d7ed3f14a,USD,R-000001,"#N/A",1.0,bf39629b-fd59-43b1-a7c5-5d8173a3e78f,150.0,PerUnit,1.0,11.0
971f117f-caaf-4eed-bfef-bb0c5709557b,USD,R-000003,"#N/A",21.0,cb084d7f-6d4e-4785-a28d-324ee308b4b0,120.0,PerUnit,3.0,51.0
97314254-7a25-4953-a2b4-462513689512,USD,R-000003,"#N/A",21.0,7cda9217-1cd3-4645-aeb3-abfe94c22b01,120.0,PerUnit,3.0,51.0
97375d46-0609-4bc1-ae3d-ca4b8fa38b50,USD,R-000001,"#N/A",1.0,5bb0075d-ea87-4b42-b75e-734ce4e0c0dd,150.0,PerUnit,1.0,11.0
977bb195-09fb-4a7e-9b2f-32df688f35c2,USD,R-000001,"#N/A",1.0,4bea6710-4b12-4e12-b180-45f0a55c2f64,150.0,PerUnit,1.0,11.0
977f7d23-ca6d-441f-9448-11cbf471a232,USD,R-000005,"#N/A",101.0,bb5692d4-18da-4250-8ec3-0a8100688970,100.0,PerUnit,5.0,"#N/A"
978a5cd6-2f81-4a6c-8306-5071fac011ca,USD,R-000002,"#N/A",11.0,9e889c41-9dd1-4c96-ae7e-a4c50e775658,135.0,PerUnit,2.0,21.0
978d6cd7-23c4-4f94-b3fd-1961382aba5f,USD,R-000004,"#N/A",51.0,d5b4fe0c-f4ae-4151-895c-8a0822580a73,105.0,PerUnit,4.0,101.0
98252b05-74d7-4a64-b4a7-a1aa203a9086,USD,R-000002,"#N/A",11.0,1068a40f-518c-419f-8df9-072ef444c6af,135.0,PerUnit,2.0,21.0
9849eb3d-b18c-4f60-be39-942c991c2552,USD,R-000001,"#N/A",1.0,e6ad0980-4f28-4ea7-b4c2-ce3ff27f7b6a,150.0,PerUnit,1.0,11.0
9857f021-b82d-4af1-8904-541803289fa9,USD,R-000003,"#N/A",21.0,11b02a1d-705e-4612-9654-6448816d67f8,120.0,PerUnit,3.0,51.0
993b343e-bb4c-4c16-9d3b-21a83fc726ac,USD,R-000002,"#N/A",11.0,32dc9461-59b2-486b-be60-4b0ac3d3fe2d,135.0,PerUnit,2.0,21.0
9989d545-9b18-4114-a667-227cfde1f717,USD,R-000005,"#N/A",101.0,154f96d2-7576-4fcf-85d7-380a4b87494f,100.0,PerUnit,5.0,"#N/A"
9999d7ed-5950-404f-826b-09570b4398c5,USD,R-000004,"#N/A",51.0,59e23803-7aa6-414b-aa7e-c18765560089,105.0,PerUnit,4.0,101.0
99d4a097-779c-441a-9d36-ece25a7e6125,USD,R-000001,"#N/A",1.0,8b75dc0e-5e6b-4177-b060-9feecf42c978,150.0,PerUnit,1.0,11.0
9a4a0618-cfec-4c15-88af-4bc5932c091f,USD,R-000004,"#N/A",51.0,b7b40c1a-2c36-4f34-9c8b-01aae0a54d0e,105.0,PerUnit,4.0,101.0
9a5cb189-c0de-40c0-91da-61c3b856d412,USD,R-000003,"#N/A",21.0,587c96da-88ed-4789-a707-4b9e01feb1cc,120.0,PerUnit,3.0,51.0
9a68aa1d-d5d5-4a98-a27a-6b35954b6f0f,USD,R-000005,"#N/A",101.0,1b4fbb9b-5416-4895-b7f4-8366975a522c,100.0,PerUnit,5.0,"#N/A"
9a7edb42-71fe-48b6-8c21-ecb91f0bd97f,USD,R-000003,"#N/A",21.0,78a15044-6524-43b0-a6ed-5cbeed55beab,120.0,PerUnit,3.0,51.0
9aaa8d7b-5be4-4269-a874-542d6e2be92e,USD,R-000005,"#N/A",101.0,fcbd3881-d658-4577-ab68-9fb5a78ea6ab,100.0,PerUnit,5.0,"#N/A"
9ab357e1-94a6-4bc6-9ace-6e33172974dc,USD,R-000004,"#N/A",51.0,cd5cd621-a8be-4232-b5e6-f8e7902afdb9,105.0,PerUnit,4.0,101.0
